month,pww,pwd,alpha,beta
jan,0.45,0.25,1.2,8.5
feb,0.42,0.23,1.1,7.8
mar,0.40,0.22,1.0,7.2
apr,0.38,0.20,0.9,6.5
may,0.35,0.18,0.8,5.8
jun,0.30,0.15,0.7,5.0
jul,0.25,0.12,0.6,4.5
aug,0.28,0.15,0.7,5.2
sep,0.32,0.18,0.8,6.0
oct,0.38,0.22,1.0,7.0
nov,0.42,0.25,1.1,7.8
dec,0.48,0.27,1.3,9.2

parameter,value
txmd,20.0
atx,10.0
txmw,18.0
tn,10.0
atn,8.0
cvtx,0.1
acvtx,0.05
cvtn,0.1
acvtn,0.05

parameter,value
rmd,15.0
ar,5.0
rmw,12.0

parameter,value
latitude,45.0
random_seed,42
